country_code,region_name,iata,airport
MX,Baja California,TIJ,Tijuana International Airport
MX,Campeche,CME,Ciudad del Carmen International Airport
MX,Campeche,CPE,Ing. Alberto Acuna Ongay International Airport
MX,Chiapas,CJT,Copalar Airport
MX,Chiapas,PQM,Palenque International Airport
MX,Chiapas,TAP,Tapachula International Airport
MX,Chiapas,TGZ,Angel Albino Corzo International Airport
MX,Chihuahua,CJS,Abraham Gonzalez International Airport
MX,Chihuahua,CUU,General Roberto Fierro Villalobos International Airport
MX,Chihuahua,NCG,Nuevo Casas Grandes Municipal Airport
MX,Coahuila de Zaragoza,ACN,Ciudad Acuna International Airport
MX,Coahuila de Zaragoza,LOV,Venustiano Carranza International Airport
MX,Coahuila de Zaragoza,PDS,Piedras Negras International Airport
MX,Coahuila de Zaragoza,SLW,Plan de Guadalupe International Airport
MX,Coahuila de Zaragoza,TRC,Francisco Sarabia International Airport
MX,Colima,CLQ,Licenciado Miguel de la Madrid Airport
MX,Colima,ZLO,Playa de Oro International Airport
MX,Durango,DGO,General Guadalupe Victoria International Airport
MX,Guanajuato,BJX,Del Bajio International Airport (Guanajuato Int'l Airport)
MX,Guanajuato,CYW,Captain Rogelio Castillo National Airport
MX,Guerrero,ACA,General Juan N. Alvarez International Airport
MX,Guerrero,ZIH,Ixtapa-Zihuatanejo International Airport
MX,Jalisco,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l)
MX,Jalisco,LOM,Francisco Primo de Verdad National Airport
MX,Jalisco,PVR,Licenciado Gustavo Diaz Ordaz International Airport
MX,Mexico,AZP,Jorge Jimenez Cantu National Airport
MX,Mexico,MEX,Mexico City International Airport
MX,Mexico,NLU,Felipe Ángeles International Airport
MX,Mexico,TLC,Licenciado Adolfo Lopez Mateos International Airport
MX,Michoacan de Ocampo,AZG,Pablo L. Sidar Airport
MX,Michoacan de Ocampo,LZC,Lazaro Cardenas Airport
MX,Michoacan de Ocampo,MLM,General Francisco J. Mujica International Airport
MX,Michoacan de Ocampo,UPN,Ignacio Lopez Rayon International Airport
MX,Michoacan de Ocampo,ZMM,Zamora National Airport
MX,Morelos,CVJ,General Mariano Matamoros Airport
MX,Nayarit,TPQ,Amado Nervo International Airport
MX,Nuevo Leon,MTY,General Mariano Escobedo International Airport
MX,Nuevo Leon,NTR,Del Norte International Airport
MX,Oaxaca,HUX,Bahias de Huatulco International Airport
MX,Oaxaca,IZT,Ixtepec Airport
MX,Oaxaca,OAX,Xoxocotlan International Air
MX,Oaxaca,PXM,Puerto Escondido International Airport
MX,Oaxaca,SCX,Salina Cruz Airport
MX,Puebla,PBC,Hermanos Serdan International Airport
MX,Puebla,TCN,Tehuacan Airport
MX,Queretaro,QRO,Queretaro Intercontinental Airport
MX,Quintana Roo,CTM,Chetumal International Airport
MX,Quintana Roo,CUN,Cancun International Airport
MX,Quintana Roo,CZM,Cozumel International Airport
MX,Quintana Roo,ISJ,Isla Mujeres Airport
MX,Quintana Roo,PCM,Playa del Carmen Airport
MX,Quintana Roo,TUY,Tulum Airport
MX,San Luis Potosi,SLP,Ponciano Arriaga International Airport
MX,San Luis Potosi,TSL,Tamuin National Airport
MX,Sinaloa,CUL,Bachigualato Federal International Airport
MX,Sinaloa,LMM,Valle del Fuerte Federal International Airport
MX,Sinaloa,MZT,General Rafael Buelna International Airport
MX,Sonora,CEN,Ciudad Obregon International Airport
MX,Sonora,CNA,Cananea National Airport
MX,Sonora,GYM,General Jose Maria Yanez International Airport
MX,Sonora,HMO,General Ignacio Pesqueira Garcia International Airport
MX,Sonora,NOG,Nogales International Airport
MX,Sonora,PPE,Puerto Penasco International Airport
MX,Sonora,UAC,San Luis Rio Colorado Airport
MX,Sonora,XAL,Alamos Airport
MX,Tabasco,VSA,Carlos Rovirosa Perez International Airport
MX,Tamaulipas,CVM,General Pedro J. Mendez International Airport
MX,Tamaulipas,MAM,General Servando Canales International Airport
MX,Tamaulipas,MMC,Ciudad Mante National Airport
MX,Tamaulipas,NLD,Quetzalcoatl International Airport
MX,Tamaulipas,REX,General Lucio Blanco International Airport
MX,Tamaulipas,TAM,General Francisco Javier Mina International Airport
MX,Veracruz de Ignacio de la Llave,JAL,El Lencero Airport
MX,Veracruz de Ignacio de la Llave,MTT,Minatitlan/Coatzacoalcos International Airport
MX,Veracruz de Ignacio de la Llave,PAZ,El Tajin National Airport
MX,Veracruz de Ignacio de la Llave,VER,General Heriberto Jara International Airport
MX,Yucatan,CZA,Chichen Itza International Airport
MX,Yucatan,MID,Manuel Crescencio Rejon International Airport
MX,Yucatan,TZM,Cupul National Airport
MX,Zacatecas,ZCL,General Leobardo C. Ruiz International Airport
MY,Johor,JHB,Senai International Airport
MY,Johor,MEP,Mersing Airport
MY,Johor,ZJT,Tanjung Pelepas Port Airport
MY,Johor,ZLW,Pasir Gudang Port Airport
MY,Kedah,AOR,Sultan Abdul Halim Airport
MY,Kedah,LGK,Langkawi International Airport
MY,Kelantan,KBR,Sultan Ismail Petra Airport
MY,Melaka,MKZ,Malacca International Airport
MY,Pahang,KUA,Sultan Haji Ahmad Shah Airport (RMAF Kuantan)
MY,Pahang,SXT,Sungai Tiang Airport
MY,Pahang,TOD,Tioman Airport
MY,Perak,IPH,Sultan Azlan Shah Airport
MY,Perak,PKG,Pangkor Airport
MY,Perak,SWY,Sitiawan Airport
MY,Perak,TPG,Taiping Airport
MY,Pulau Pinang,BWH,RMAF Butterworth
MY,Pulau Pinang,PEN,Penang International Airport
MY,Sabah,BKI,Kota Kinabalu International Airport
MY,Sabah,GSA,Long Pasia Airport
MY,Sabah,KGU,Keningau Airport
MY,Sabah,KUD,Kudat Airport
MY,Sabah,LAC,Layang-Layang Airport (Swallow Reef Airport)
MY,Sabah,LBU,Labuan Airport
MY,Sabah,LDU,Lahad Datu Airport
MY,Sabah,PAY,Pamol Airport
MY,Sabah,RNU,Ranau Airport
MY,Sabah,SDK,Sandakan Airport
MY,Sabah,SMM,Semporna Airport
MY,Sabah,SPE,Sepulot Airport
MY,Sabah,SPT,Sipitang Airstrip
MY,Sabah,SXS,Sahabat Airport
MY,Sabah,TEL,Telupid Airport
MY,Sabah,TMG,Tommanggong Airport
MY,Sabah,TWU,Tawau Airport
MY,Sarawak,BBN,Bario Airport
MY,Sarawak,BKM,Bakelalan Airport
MY,Sarawak,BLG,Belaga Airport
MY,Sarawak,BSE,Sematan Airport
MY,Sarawak,BTU,Bintulu Airport
MY,Sarawak,KCH,Kuching International Airport
MY,Sarawak,KPI,Kapit Airport
MY,Sarawak,LBP,Long Banga Airport
MY,Sarawak,LGL,Long Lellang Airport
MY,Sarawak,LKH,Long Akah Airport
MY,Sarawak,LMN,Limbang Airport
MY,Sarawak,LSM,Long Semado Airport
MY,Sarawak,LSU,Long Sukang Airport
MY,Sarawak,LWY,Lawas Airport
MY,Sarawak,MKM,Mukah Airport
MY,Sarawak,MUR,Marudi Airport
MY,Sarawak,MYY,Miri Airport
MY,Sarawak,MZV,Mulu Airport
MY,Sarawak,ODN,Long Seridan Airport
MY,Sarawak,SBW,Sibu Airport
MY,Sarawak,SGG,Simanggang Airport
MY,Sarawak,TGC,Tanjung Manis Airport
MY,Selangor,KUL,Kuala Lumpur International Airport
MY,Selangor,SZB,Sultan Abdul Aziz Shah Airport
MY,Terengganu,KTE,Kerteh Airport
MY,Terengganu,RDN,Redang Airport
MY,Terengganu,TGG,Sultan Mahmud Airport
MZ,Cabo Delgado,IBO,Ibo Island Airport
MZ,Cabo Delgado,LFB,Lumbo Airport
MZ,Cabo Delgado,LMZ,Palma Airport
MZ,Cabo Delgado,MTU,Montepuez Airport
MZ,Cabo Delgado,MUD,Mueda Airport
MZ,Cabo Delgado,MZB,Mocimboa da Praia Air
MZ,Cabo Delgado,NND,Nangade Airport
MZ,Cabo Delgado,POL,Pemba Airport
MZ,Gaza,TGS,Chokwe Airport
MZ,Gaza,VJB,Xai-Xai Airport
MZ,Inhambane,BCW,Benguerra Island Airport
MZ,Inhambane,BZB,Bazaruto Island Airport
MZ,Inhambane,DGK,Dugong Beach Lodge Airstrip
MZ,Inhambane,IBL,Indigo Bay Lodge Airport
MZ,Inhambane,INH,Inhambane Airport
MZ,Inhambane,MFW,Magaruque Airport
MZ,Inhambane,VNX,Vilankulo Airport
MZ,Manica,VPY,Chimoio Airport
MZ,Maputo,IHC,Inhaca Airport
MZ,Maputo,MPM,Maputo International Airport
MZ,Maputo,PDD,Ponta do Ouro Airport
MZ,Nampula,AME,Alto Molocue Airport
MZ,Nampula,ANO,Angoche Airport
MZ,Nampula,APL,Nampula Airport
MZ,Nampula,MMW,Moma Airport
MZ,Nampula,MNC,Nacala Airport
MZ,Niassa,FXO,Cuamba Airport
MZ,Niassa,VXC,Lichinga Airport
MZ,Sofala,BEW,Beira Airport
MZ,Sofala,CMZ,Caia Airport
MZ,Sofala,IMG,Inhaminga Airport
MZ,Sofala,NTC,Santa Carolina Airport
MZ,Sofala,RRM,Marromeu Airport
MZ,Tete,TET,Chingozi Airport
MZ,Zambezia,BJN,Bajone Airport
MZ,Zambezia,INE,Chinde Airport
MZ,Zambezia,LBM,Luabo Airport
MZ,Zambezia,MJS,Maganja da Costa Airport
MZ,Zambezia,PEB,Pebane Airport
MZ,Zambezia,UEL,Quelimane Airport
MZ,Zambezia,VJQ,Gurue Airport
NA,Erongo,ADI,Arandis Airport
NA,Erongo,MJO,Mount Etjo Airport
NA,Erongo,SWP,Swakopmund Airport
NA,Erongo,WVB,Walvis Bay Airport
NA,Hardap,SZM,Sesriem Airport
NA,Karas,AIW,Ai-Ais Airport
NA,Karas,KAS,Karasburg Airport
NA,Karas,KMP,Keetmanshoop Airport
NA,Karas,LUD,Luderitz Airport
NA,Karas,OMD,Oranjemund Airport
NA,Karas,RHN,Skorpion Mine Airport
NA,Kavango East,BQI,Bagani Airport
NA,Kavango East,NDU,Rundu Airport
NA,Khomas,ERS,Eros Airport
NA,Khomas,MQG,Midgard Airport
NA,Khomas,OGV,Ongava Airstrip
NA,Khomas,WDH,Hosea Kutako International Airport
NA,Kunene,OPW,Opuwa Airport
NA,Kunene,TCY,Terrace Bay Airport
NA,Omaheke,GOG,Gobabis Airport
NA,Oshana,OHI,Oshakati Airport
NA,Oshana,OND,Ondangwa Airport
NA,Oshikoto,HAL,Halali Airport
NA,Oshikoto,NNI,Namutoni Airport
NA,Oshikoto,OKF,Okaukuejo Airport
NA,Oshikoto,OKU,Mokuti Lodge Airport
NA,Oshikoto,TSB,Tsumeb Airport
NA,Otjozondjupa,GFY,Grootfontein Air Base
NA,Otjozondjupa,OTJ,Otjiwarongo Airport
NA,Zambezi,LHU,Lianshulu Airport
NA,Zambezi,MPA,Katima Mulilo Airport (Mpacha Airport)
NA,Zambezi,OMG,Omega Airport
NC,Province Nord,BMY,Ile Art - Waala Airport
NC,Province Nord,KNQ,Kone Airport
NC,Province Nord,KOC,Koumac Airport
NC,Province Nord,PDC,Mueo/Nickel Airport
NC,Province Nord,PUV,Malabou Airport
NC,Province Nord,TOU,Touho Airport
NC,Province Sud,GEA,Noumea Magenta Airport
NC,Province Sud,ILP,Ile des Pins Airport
NC,Province Sud,NOU,La Tontouta International Airport
NC,Province Sud,TGJ,Tiga Airport
NC,Province des iles Loyaute,LIF,Ouanaham Airport
NC,Province des iles Loyaute,MEE,Mare Airport
NC,Province des iles Loyaute,UVE,Ouvea Airport (Ouloup Airp
NE,Agadez,AJY,Mano Dayak International Airport
NE,Agadez,RLT,Arlit Airport
NE,Maradi,MFQ,Maradi Airport
NE,Niamey,NIM,Diori Hamani International Airport
NE,Tahoua,THZ,Tahoua Airport
NE,Zinder,ZND,Zinder Airport
NF,Norfolk Island,NLK,Norfolk Island Airport
NG,Abuja Federal Capital Territory,ABV,Nnamdi Azikiwe International Airport
NG,Abuja Federal Capital Territory,JOS,Yakubu Gowon Airport
NG,Adamawa,YOL,Yola Airport
NG,Akwa Ibom,QUO,Akwa Ibom International Airport
NG,Bauchi,BCU,Bauchi State Airport
NG,Benue,MDI,Makurdi Airport
NG,Borno,MIU,Maiduguri International Airport
NG,Cross River,CBQ,Margaret Ekpo International Airport
NG,Delta,ABB,Asaba International Airport
NG,Delta,QRW,Warri Airport (Osubi Airport)
NG,Edo,BNI,Benin Airport
NG,Enugu,ENU,Akanu Ibiam International Airport
NG,Gombe,GMO,Gombe Lawanti International Airport
NG,Imo,QOW,Sam Mbakwe Airport
NG,Kaduna,KAD,Kaduna Airport
NG,Kaduna,ZAR,Zaria Airport
NG,Kano,KAN,Mallam Aminu Kano International Airport
NG,Katsina,DKA,Katsina Airport
NG,Kwara,ILR,Ilorin International Airport
NG,Lagos,LOS,Murtala Muhammed International Airport
NG,Niger,MXJ,Minna Airport
NG,Ondo,AKR,Akure Airport
NG,Oyo,IBA,Ibadan Airport
NG,Rivers,PHC,Port Harcourt International Airport
NG,Rivers,PHG,Port Harcourt City Airport
NG,Sokoto,SKO,Sadiq Abubakar III International Airport
NI,Costa Caribe Norte,BZA,San Pedro Airport
NI,Costa Caribe Norte,PUZ,Puerto Cabezas Airport
NI,Costa Caribe Norte,RFS,Rosita Airport
NI,Costa Caribe Norte,SIU,Siuna Airport
NI,Costa Caribe Norte,WSP,Waspam Airport
NI,Costa Caribe Sur,BEF,Bluefields Airport
NI,Costa Caribe Sur,NVG,Nueva Guinea Airport
NI,Costa Caribe Sur,RNI,Corn Island Airport
NI,Managua,MGA,Augusto C. Sandino International Airport
NI,Rio San Juan,NCR,San Carlos Airport
NI,Rivas,ECI,Costa Esmeralda Airport
NL,Drenthe,GRQ,Groningen Airport Eelde
NL,Flevoland,LEY,Lelystad Airport
NL,Fryslan,LWR,Leeuwarden Air Base
NL,Limburg,MST,Maastricht Aachen Airport
NL,Noord-Brabant,EIN,Eindhoven Airport
NL,Noord-Brabant,GLZ,Gilze-Rijen Air Base
NL,Noord-Brabant,UDE,Volkel Air Base
NL,Noord-Brabant,WOE,Woensdrecht Air Base
NL,Noord-Holland,AMS,Amsterdam Airport Schiphol
NL,Noord-Holland,DHR,De Kooy Airfield
NL,Overijssel,ENS,Enschede Airport Twente
NL,Utrecht,UTC,Soesterberg Air Base
NL,Zuid-Holland,RTM,Rotterdam The Hague Airport
NO,Akershus,OSL,Oslo Airport
NO,Buskerud,GLL,Gol Airport
NO,Finnmark,ALF,Alta Airport
NO,Finnmark,BJF,Batsfjord Airport
NO,Finnmark,BVG,Berlevag Airport
NO,Finnmark,HAA,Hasvik Airport
NO,Finnmark,HFT,Hammerfest Airport
NO,Finnmark,HVG,Honningsvag Airport
NO,Finnmark,KKN,Kirkenes Airport
NO,Finnmark,LKL,Lakselv Airport
NO,Finnmark,MEH,Mehamn Airport
NO,Finnmark,VAW,Varddo Air
NO,Finnmark,VDS,Vadso Airport
NO,Hedmark,HMR,Hamar Airport
NO,Hordaland,BGO,Bergen Airport
NO,Hordaland,SRP,Stord Airport
NO,More og Romsdal,AES,Alesund Airport
NO,More og Romsdal,HOV,Orsta-Volda Airport
NO,More og Romsdal,KSU,Kristiansund Airport
NO,More og Romsdal,MOL,Molde Airport
NO,Nord-Trondelag,TRD,Trondheim Airport
NO,Nordland,ANX,Andoya Airport
NO,Nordland,BNN,Bronnoysund Airport
NO,Nordland,BOO,Bodo Airport
NO,Nordland,EVE,Harstad/Narvik Airport
NO,Nordland,LKN,Leknes Airport
NO,Nordland,MJF,Mosjoen Airport
NO,Nordland,MQN,Mo i Rana Airport
NO,Nordland,NVK,Narvik Airport
NO,Nordland,RET,Rost Airport
NO,Nordland,SKN,Stokmarknes Airport
NO,Nordland,SSJ,Sandnessjoen Airport
NO,Nordland,SVJ,Svolvaer Airport
NO,Oppland,VDB,Fagernes Airport
NO,Ostfold,RYG,Moss Airport
NO,Rogaland,HAU,Haugesund Airport
NO,Rogaland,SVG,Stavanger Airport
NO,Sogn og Fjordane,FDE,Forde Airport
NO,Sogn og Fjordane,FRO,Floro Airport
NO,Sogn og Fjordane,SDN,Sandane Airport
NO,Sogn og Fjordane,SOG,Sogndal Airport
NO,Sor-Trondelag,OLA,Orland Airport
NO,Sor-Trondelag,OSY,Namsos Airport
NO,Sor-Trondelag,RRS,Roros Airport
NO,Sor-Trondelag,RVK,Rorvik Airport
NO,Telemark,NTB,Notodden Airport
NO,Telemark,SKE,Skien Airport
NO,Troms,BDU,Bardufoss Airport
NO,Troms,SOJ,Sorkjosen Airport
NO,Troms,TOS,Tromse Airport
NO,Vest-Agder,KRS,Kristiansand Airport
NO,Vestfold,TRF,Sandefjord Airport
NP,Bagmati,KTM,Tribhuvan International Airport
NP,Bagmati,LTG,Langtang Airport
NP,Bheri,BJU,Bajura Airport
NP,Bheri,KEP,Nepalgunj Airport
NP,Bheri,SKH,Surkhet Airport
NP,Dhawalagiri,BGL,Balewa Airport
NP,Dhawalagiri,JMO,Jomsom Airport
NP,Gandaki,NGX,Manang Airport
NP,Gandaki,PKR,Pokhara Airport
NP,Janakpur,JKR,Janakpur Airport
NP,Janakpur,RHP,Ramechhap Airport
NP,Karnali,DOP,Dolpa Airport
NP,Karnali,IMK,Simikot Airport
NP,Karnali,JUM,Jumla Airport
NP,Kosi,BHP,Bhojpur Airport
NP,Kosi,BIR,Biratnagar Airport
NP,Kosi,RJB,Rajbiraj Airport
NP,Kosi,TMI,Tumlingtar Airport
NP,Lumbini,BWA,Gautam Buddha Airport
NP,Mahakali,SIH,Silgadhi Airport
NP,Mahakali,XMG,Mahendranagar Airport
NP,Mechi,BDP,Bhadrapur Airport (Chandragadhi Airport)
NP,Mechi,TPJ,Taplejung Airport
NP,Narayani,BHR,Bharatpur Airport
NP,Narayani,GKH,Palungtar Airport
NP,Narayani,MEY,Meghauli Airport
NP,Narayani,SIF,Simara Airport
NP,Rapti,DNP,Tribhuvannagar Airport (Dang Airport)
NP,Rapti,RPA,Rolpa Airport
NP,Rapti,RUK,Chaurjahari Airport
NP,Sagarmatha,JIR,Jiri Airport
NP,Sagarmatha,LDN,Lamidanda Airport
NP,Sagarmatha,LUA,Tenzing-Hillary Airport
NP,Sagarmatha,PPL,Phaplu Airport
NP,Sagarmatha,RUM,Rumjatar Airport
NP,Sagarmatha,SYH,Syangboche Airport
NP,Seti,BIT,Baitadi Airport
NP,Seti,BJH,Bajhang Airport
NP,Seti,DAP,Darchula Airport
NP,Seti,DHI,Dhangadhi Airport
NP,Seti,FEB,Sanfebagar Airport
NP,Seti,TPU,Tikapur Airport
NR,Yaren,INU,Nauru International Airport
NU,Niue,IUE,Niue International Airport (Hanan Int'l)
NZ,Auckland,AKL,Auckland Airport
NZ,Auckland,AMZ,Ardmore Airport
NZ,Auckland,CMV,Coromandel Aerodrome
NZ,Auckland,GBZ,Great Barrier Aerodrome
NZ,Auckland,WIK,Waiheke Island Aerodrome
NZ,Bay of Plenty,ROT,Rotorua Regional Airport
NZ,Bay of Plenty,TRG,Tauranga Airport
NZ,Bay of Plenty,WHK,Whakatane Airport
NZ,Canterbury,ASG,Ashburton Aerodrome
NZ,Canterbury,CHC,Christchurch International Airport
NZ,Canterbury,GTN,Glentanner Aerodrome
NZ,Canterbury,KBZ,Kaikoura Aerodrome
NZ,Canterbury,TIU,Richard Pearse Airport
NZ,Canterbury,TWZ,Pukaki Airport
NZ,Chatham Islands Territory,CHT,Chatham Islands / Tuuta Airport
NZ,Gisborne,GIS,Gisborne Airport
NZ,Hawke's Bay,NPE,Hawke's Bay Airport
NZ,Hawke's Bay,WIR,Wairoa Aerodrome
NZ,Manawatu-Wanganui,OHA,RNZAF Base Ohakea
NZ,Manawatu-Wanganui,PMR,Palmerston North Airport
NZ,Manawatu-Wanganui,WAG,Whanganui Airport
NZ,Marlborough,BHE,Woodbourne Airport
NZ,Marlborough,PCN,Picton Aerodrome
NZ,Nelson,NSN,Nelson Airport
NZ,Northland,DGR,Dargaville Aerodrome
NZ,Northland,KAT,Kaitaia Airport
NZ,Northland,KKE,Kerikeri Airport (Bay of Islands Airport)
NZ,Northland,KKO,Kaikohe Aerodrome
NZ,Northland,WRE,Whangarei Airport
NZ,Otago,ALR,Alexandra Aerodrome
NZ,Otago,DUD,Dunedin International Airport
NZ,Otago,OAM,Oamaru Airport
NZ,Otago,WKA,Wanaka Airport
NZ,Otago,ZQN,Queenstown Airport
NZ,Southland,IVC,Invercargill Airport
NZ,Southland,MFN,Milford Sound Airport
NZ,Southland,MON,Mount Cook Aerodrome
NZ,Southland,SZS,Ryan's Creek Aerodrome
NZ,Southland,TEU,Te Anau Airport (Manapouri Airport)
NZ,Southland,WHO,Franz Josef Glacier Aerodrome
NZ,Taranaki,NPL,New Plymouth Airport
NZ,Tasman,KTF,Takaka Aerodrome
NZ,Tasman,MZP,Motueka Aerodrome
NZ,Waikato,HLZ,Hamilton Airport
NZ,Waikato,MTA,Matamata Airport
NZ,Waikato,RAG,Raglan Aerodrome
NZ,Waikato,THH,Taharoa Aerodrome
NZ,Waikato,TKZ,Tokoroa Aerodrome
NZ,Waikato,TMZ,Thames Aerodrome
NZ,Waikato,TUO,Taupo Airport
NZ,Waikato,WTZ,Whitianga Aerodrome
NZ,Wellington,MRO,Hood Aerodrome
NZ,Wellington,PPQ,Kapiti Coast Airport
NZ,Wellington,WLG,Wellington International Airport
NZ,West Coast,GMN,Greymouth Airport
NZ,West Coast,HKK,Hokitika Airport
NZ,West Coast,WSZ,Westport Airport
OM,Ad Dakhiliyah,AOM,Adam Airport
OM,Ad Dakhiliyah,MCT,Muscat International Airport
OM,Ad Dakhiliyah,RNM,Qarn Alam Airport
OM,Al Buraymi,RMB,Buraimi Airport
OM,Al Wusta,BJQ,Bahja Airport
OM,Al Wusta,DQM,Duqm International Airport
OM,Al Wusta,JNJ,Duqm Jaaluni Airport
OM,Al Wusta,UKH,Mukhaizna Airport
OM,Az Zahirah,FAU,Fahud Airport
OM,Az Zahirah,LKW,Lekhwair Airport
OM,Janub al Batinah,OHS,Sohar Airport
OM,Janub ash Sharqiyah,NMN,Nomane Airport
OM,Musandam,BYB,Dibba Airport
OM,Musandam,KHS,Khasab Airport
OM,Shamal al Batinah,MNH,Al-Musannah Airport
OM,Shamal ash Sharqiyah,MSH,Masirah Air Base
OM,Shamal ash Sharqiyah,SUH,Sur Airport
OM,Zufar,KMN,Kamina Airport (Kamina Ville Airport)
OM,Zufar,LRM,La Romana International Airport (Casa de Campo International Airport)
OM,Zufar,OMM,Marmul Airport
OM,Zufar,SLL,Salalah International Airport
OM,Zufar,TTH,RAFO Thumrait
PA,Bocas del Toro,BOC,Bocas del Toro Isla Colon International Airport
PA,Bocas del Toro,CHX,Changuinola Capitan Manuel Nino International Airport
PA,Chiriqui,AML,Puerto Armuelles Airport
PA,Chiriqui,DAV,Enrique Malek International Airport
PA,Cocle,RIH,Scarlett Martinez International Airport
PA,Colon,ONX,Enrique Adolfo Jimenez Airport
PA,Darien,AIL,Ailigandi Airport
PA,Darien,BFQ,Bahia Pina Airport
PA,Darien,ELE,El Real Airport
PA,Darien,GHE,Garachine Airport
PA,Darien,JQE,Jaque Airport
PA,Darien,MPI,Mamitupo Airport
PA,Darien,MPP,Mulatupo Airport
PA,Darien,NGN,Nargana Airport
PA,Darien,OGM,Ustupu-Ogobsucum Airport
PA,Darien,PLP,Captain Ramon Xatruch Airport
PA,Darien,PUE,Puerto Obaldia Airport
PA,Darien,PYC,Playon Chico Airport
PA,Darien,PYV,Yaviza Airport
PA,Darien,SAX,Sambu Airport
PA,Darien,TJC,Ticantiqui Airport
PA,Darien,UTU,Ustupo Airport
PA,Herrera,CTD,Chitre Alonso Valderrama Airport
PA,Los Santos,PDM,Pedasi Airport (Capt. J. Montenegro Airport)
PA,Panama,ACU,Achutupo Airport
PA,Panama,BLB,Panama Pacifico International Airport
PA,Panama,CTE,Carti Airport
PA,Panama,CZJ,Corazon de Jesus Airport
PA,Panama,IVI,Viveros Island Airport
PA,Panama,NBL,Wannukandi Airport
PA,Panama,NMG,San Miguel Airport
PA,Panama,OTD,Contadora Airport
PA,Panama,PAC,Albrook Marcos A. Gelabert International Airport
PA,Panama,PTY,Tocumen International Airport
PA,Panama,PVE,El Porvenir Airport
PA,Panama,SIC,San Jose Airport
PA,Panama,TUW,Tubala Airport
PA,Veraguas,SYP,Ruben Cantu Airport
PE,Amazonas,CHH,Chachapoyas Airport
PE,Amazonas,RIM,San Nicolas Airport
PE,Ancash,ATA,Comandante FAP German Arias Graziani Airport
PE,Ancash,CHM,Tnte. FAP Jaime Montreuil Morales Airport
PE,Apurimac,ANS,Andahuaylas Airport
PE,Arequipa,AQP,Rodriguez Ballon International Airport
PE,Ayacucho,AYP,Coronel FAP Alfredo Mendivil Duarte Airport
PE,Ayacucho,AYX,Tnte. Gral. Gerardo Perez Pinedo Airport
PE,Cajamarca,CJA,Mayor General FAP Armando Revoredo Iglesias Airport
PE,Cajamarca,JAE,Jaen Airport
PE,Cusco,HUU,Alferez FAP David Figueroa Fernandini Airport
PE,Cusco,UMI,Quince Mil Airport
PE,Cusco,VVN,Las Malvinas Airport
PE,El Callao,LIM,Jorge Chavez International Airport
PE,Huanuco,TGI,Tingo Maria Airport
PE,Ica,NZC,Maria Reiche Neuman Airport
PE,Ica,PIO,Capitan FAP Renan Elias Olivera Airport
PE,Ica,SJA,San Juan de Marcona Airport
PE,Junin,JAU,Francisco Carle Airport
PE,Junin,MZA,Manuel Prado Ugarteche Airport
PE,La Libertad,TRU,FAP Captain Carlos Martinez de Pinillos International Airport
PE,Lambayeque,CIX,FAP Captain Jose Abelardo Quinones Gonzales International Airport
PE,Lima,SMG,Santa Maria Airport
PE,Loreto,AOP,Alferez FAP Alfredo Vladimir Sara Bauer Airport
PE,Loreto,CUZ,Alejandro Velasco Astete International Airport
PE,Loreto,IQT,Coronel FAP Francisco Secada Vignetta International Airport
PE,Loreto,TDP,Trompeteros Airport
PE,Loreto,YMS,Moises Benzaquen Rengifo Airport
PE,Madre de Dios,IBP,Iberia Airport
PE,Madre de Dios,PEM,Padre Aldamiz International Airport
PE,Madre de Dios,SYC,Shiringayoc Airport
PE,Moquegua,ILQ,Ilo Airport
PE,Piura,PIU,FAP Captain Guillermo Concha Iberico International Airport
PE,Piura,TYL,Capitan FAP VIctor Montes Arias International Airport
PE,Puno,JUL,Inca Manco Capac International Airport
PE,San Martin,BLP,Huallaga Airport
PE,San Martin,JJI,Juanjui Airport
PE,San Martin,MBP,Moyobamba Airport
PE,San Martin,RIJ,Juan Simons Vela Airport
PE,San Martin,SQU,Saposoa Airport
PE,San Martin,TPP,Cad. FAP Guillermo del Castillo Paredes Airport
PE,Tacna,TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport
PE,Tumbes,TBP,Cap. FAP Pedro Canga Rodriguez Airport
PE,Ucayali,ALD,Alerta Airport
PE,Ucayali,PCL,FAP Captain David Abensur Rengifo International Airport
PF,Iles Australes,RMT,Rimatara Airport
PF,Iles Australes,RUR,Rurutu Airport
PF,Iles Australes,RVV,Raivavae Airport
PF,Iles Australes,TUB,Tubuai - Mataura Airport
PF,Iles Marquises,AUQ,Atuona Airport
PF,Iles Marquises,NHV,Nuku Hiva Airport
PF,Iles Marquises,UAH,Ua Huka Airport
PF,Iles Marquises,UAP,Ua Pou Airport
PF,Iles Sous-le-Vent,BOB,Bora Bora Airport (Motu Mute Airport)
PF,Iles Sous-le-Vent,HUH,Huahine - Fare Airport
PF,Iles Sous-le-Vent,MAU,Maupiti Airport
PF,Iles Sous-le-Vent,PPT,Fa'a'a International Airport
PF,Iles Sous-le-Vent,RFP,Raiatea Airport (Uturoa Airport)
PF,Iles Sous-le-Vent,TTI,Tetiaroa Airport
PF,Iles Tuamotu-Gambier,AAA,Anaa Airport
PF,Iles Tuamotu-Gambier,AHE,Ahe Airport
